id|Niv_1|Niv_2|Niv_3|Niv_4|Niv_5|Niv_6|Niv_7|Niv_8|attribute|valeur|
1010|road|lanes|laneSection|center|lane|link|predecessor||id|0|
1010|road|lanes|laneSection|center|lane|link|successor||id|0|
1010|road|lanes|laneSection|center|lane|roadMark|||sOffset|0.000000|
1010|road|lanes|laneSection|center|lane|roadMark|||type|solid|
1010|road|lanes|laneSection|center|lane|roadMark|||weight|standard|
1010|road|lanes|laneSection|center|lane|roadMark|||color|standard|
1010|road|lanes|laneSection|center|lane|roadMark|||material|standard|
1010|road|lanes|laneSection|center|lane|roadMark|||width|0.080000|
1010|road|lanes|laneSection|center|lane|roadMark|||laneChange|none|
1010|road|lanes|laneSection|center|lane|roadMark|||height|0.000000|
1010|road|lanes|laneSection|right|lane||||type|driving|
1010|road|lanes|laneSection|right|lane||||id|-1|
1010|road|lanes|laneSection|right|lane||||level|true|
1010|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
1010|road|lanes|laneSection|right|lane|link|successor||id|-1|
1010|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
1010|road|lanes|laneSection|right|lane|width|||a|4.084883|
1010|road|lanes|laneSection|right|lane|width|||b|-0.065948|
1010|road|lanes|laneSection|right|lane|width|||c|-0.006462|
1010|road|lanes|laneSection|right|lane|width|||d|0.000927|
1010|road|lanes|laneSection|right|lane|roadMark|||sOffset|0.000000|
1010|road|lanes|laneSection|right|lane|roadMark|||type|solid|
1010|road|lanes|laneSection|right|lane|roadMark|||weight|standard|
1010|road|lanes|laneSection|right|lane|roadMark|||color|standard|
1010|road|lanes|laneSection|right|lane|roadMark|||material|standard|
1010|road|lanes|laneSection|right|lane|roadMark|||width|0.080000|
1010|road|lanes|laneSection|right|lane|roadMark|||laneChange|none|
1010|road|lanes|laneSection|right|lane|roadMark|||height|0.000000|
1010|road|lanes|laneSection||||||s|21.900000|
1010|road|lanes|laneSection||||||singleSide|true|
1010|road|lanes|laneSection|center|lane||||type|driving|
1010|road|lanes|laneSection|center|lane||||id|0|
1010|road|lanes|laneSection|center|lane||||level|true|
1010|road|lanes|laneSection|center|lane|link|predecessor||id|0|
1010|road|lanes|laneSection|center|lane|link|successor||id|0|
1010|road|lanes|laneSection|center|lane|roadMark|||sOffset|0.000000|
1010|road|lanes|laneSection|center|lane|roadMark|||type|solid|
1010|road|lanes|laneSection|center|lane|roadMark|||weight|standard|
1010|road|lanes|laneSection|center|lane|roadMark|||color|standard|
1010|road|lanes|laneSection|center|lane|roadMark|||material|standard|
1010|road|lanes|laneSection|center|lane|roadMark|||width|0.080000|
1010|road|lanes|laneSection|center|lane|roadMark|||laneChange|none|
1010|road|lanes|laneSection|center|lane|roadMark|||height|0.000000|
1010|road|lanes|laneSection|right|lane||||type|driving|
1010|road|lanes|laneSection|right|lane||||id|-1|
1010|road|lanes|laneSection|right|lane||||level|true|
1010|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
1010|road|lanes|laneSection|right|lane|link|successor||id|-1|
1010|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
1010|road|lanes|laneSection|right|lane|width|||a|3.721964|
1010|road|lanes|laneSection|right|lane|width|||b|0.007170|
1010|road|lanes|laneSection|right|lane|width|||c|0.005001|
1010|road|lanes|laneSection|right|lane|width|||d|-0.000587|
1010|road|lanes|laneSection|right|lane|roadMark|||sOffset|0.000000|
1010|road|lanes|laneSection|right|lane|roadMark|||type|solid|
1010|road|lanes|laneSection|right|lane|roadMark|||weight|standard|
1010|road|lanes|laneSection|right|lane|roadMark|||color|standard|
1010|road|lanes|laneSection|right|lane|roadMark|||material|standard|
1010|road|lanes|laneSection|right|lane|roadMark|||width|0.080000|
1010|road|lanes|laneSection|right|lane|roadMark|||laneChange|none|
1010|road|lanes|laneSection|right|lane|roadMark|||height|0.000000|
1010|road|lanes|laneSection||||||s|30.800000|
1010|road|lanes|laneSection||||||singleSide|true|
1010|road|lanes|laneSection|center|lane||||type|driving|
1010|road|lanes|laneSection|center|lane||||id|0|
1010|road|lanes|laneSection|center|lane||||level|true|
1010|road|lanes|laneSection|center|lane|link|predecessor||id|0|
1010|road|lanes|laneSection|center|lane|link|successor||id|0|
1010|road|lanes|laneSection|center|lane|roadMark|||sOffset|0.000000|
1010|road|lanes|laneSection|center|lane|roadMark|||type|solid|
1010|road|lanes|laneSection|center|lane|roadMark|||weight|standard|
1010|road|lanes|laneSection|center|lane|roadMark|||color|standard|
1010|road|lanes|laneSection|center|lane|roadMark|||material|standard|
1010|road|lanes|laneSection|center|lane|roadMark|||width|0.080000|
1010|road|lanes|laneSection|center|lane|roadMark|||laneChange|none|
1010|road|lanes|laneSection|center|lane|roadMark|||height|0.000000|
1010|road|lanes|laneSection|right|lane||||type|driving|
1010|road|lanes|laneSection|right|lane||||id|-1|
1010|road|lanes|laneSection|right|lane||||level|true|
1010|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
1010|road|lanes|laneSection|right|lane|link|successor||id|-1|
1010|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
1010|road|lanes|laneSection|right|lane|width|||a|3.767934|
1010|road|lanes|laneSection|right|lane|width|||b|-0.024616|
1010|road|lanes|laneSection|right|lane|width|||c|-0.002989|
1010|road|lanes|laneSection|right|lane|width|||d|0.000142|
1010|road|lanes|laneSection|right|lane|roadMark|||sOffset|0.000000|
1010|road|lanes|laneSection|right|lane|roadMark|||type|solid|
1010|road|lanes|laneSection|right|lane|roadMark|||weight|standard|
1010|road|lanes|laneSection|right|lane|roadMark|||color|standard|
1010|road|lanes|laneSection|right|lane|roadMark|||material|standard|
1010|road|lanes|laneSection|right|lane|roadMark|||width|0.080000|
1010|road|lanes|laneSection|right|lane|roadMark|||laneChange|none|
1010|road|lanes|laneSection|right|lane|roadMark|||height|0.000000|
1010|road|lanes|laneSection||||||s|38.200000|
1010|road|lanes|laneSection||||||singleSide|true|
1010|road|lanes|laneSection|center|lane||||type|driving|
1010|road|lanes|laneSection|center|lane||||id|0|
1010|road|lanes|laneSection|center|lane||||level|true|
1010|road|lanes|laneSection|center|lane|link|predecessor||id|0|
1010|road|lanes|laneSection|center|lane|link|successor||id|0|
1010|road|lanes|laneSection|center|lane|roadMark|||sOffset|0.000000|
1010|road|lanes|laneSection|center|lane|roadMark|||type|solid|
1010|road|lanes|laneSection|center|lane|roadMark|||weight|standard|
1010|road|lanes|laneSection|center|lane|roadMark|||color|standard|
1010|road|lanes|laneSection|center|lane|roadMark|||material|standard|
1010|road|lanes|laneSection|center|lane|roadMark|||width|0.080000|
1010|road|lanes|laneSection|center|lane|roadMark|||laneChange|none|
1010|road|lanes|laneSection|center|lane|roadMark|||height|0.000000|
1010|road|lanes|laneSection|right|lane||||type|driving|
1010|road|lanes|laneSection|right|lane||||id|-1|
1010|road|lanes|laneSection|right|lane||||level|true|
1010|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
1010|road|lanes|laneSection|right|lane|link|successor||id|-1|
1010|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
1010|road|lanes|laneSection|right|lane|width|||a|3.479543|
1010|road|lanes|laneSection|right|lane|width|||b|-0.018429|
1010|road|lanes|laneSection|right|lane|width|||c|-0.015430|
1010|road|lanes|laneSection|right|lane|width|||d|0.008939|
1010|road|lanes|laneSection|right|lane|roadMark|||sOffset|0.000000|
1010|road|lanes|laneSection|right|lane|roadMark|||type|solid|
1010|road|lanes|laneSection|right|lane|roadMark|||weight|standard|
1010|road|lanes|laneSection|right|lane|roadMark|||color|standard|
1010|road|lanes|laneSection|right|lane|roadMark|||material|standard|
1010|road|lanes|laneSection|right|lane|roadMark|||width|0.080000|
1010|road|lanes|laneSection|right|lane|roadMark|||laneChange|none|
1010|road|lanes|laneSection|right|lane|roadMark|||height|0.000000|
