id|Niv_1|Niv_2|Niv_3|Niv_4|Niv_5|Niv_6|Niv_7|Niv_8|attribute|valeur|
1|road|lanes|laneSection|center|lane|link|successor||id|0|
1|road|lanes|laneSection|center|lane|roadMark|||sOffset|0.000000|
1|road|lanes|laneSection|center|lane|roadMark|||type|solid|
1|road|lanes|laneSection|center|lane|roadMark|||weight|standard|
1|road|lanes|laneSection|center|lane|roadMark|||color|standard|
1|road|lanes|laneSection|center|lane|roadMark|||material|standard|
1|road|lanes|laneSection|center|lane|roadMark|||width|0.080000|
1|road|lanes|laneSection|center|lane|roadMark|||laneChange|none|
1|road|lanes|laneSection|center|lane|roadMark|||height|0.000000|
1|road|lanes|laneSection|left|lane||||type|driving|
1|road|lanes|laneSection|left|lane||||id|1|
1|road|lanes|laneSection|left|lane||||level|true|
1|road|lanes|laneSection|left|lane|link|predecessor||id|1|
1|road|lanes|laneSection|left|lane|link|successor||id|1|
1|road|lanes|laneSection|left|lane|width|||sOffset|0.000000|
1|road|lanes|laneSection|left|lane|width|||a|2.965303|
1|road|lanes|laneSection|left|lane|width|||b|0.007928|
1|road|lanes|laneSection|left|lane|width|||c|-0.001825|
1|road|lanes|laneSection|left|lane|width|||d|0.000059|
1|road|lanes|laneSection|left|lane|roadMark|||sOffset|0.000000|
1|road|lanes|laneSection|left|lane|roadMark|||type|solid|
1|road|lanes|laneSection|left|lane|roadMark|||weight|standard|
1|road|lanes|laneSection|left|lane|roadMark|||color|standard|
1|road|lanes|laneSection|left|lane|roadMark|||material|standard|
1|road|lanes|laneSection|left|lane|roadMark|||width|0.080000|
1|road|lanes|laneSection|left|lane|roadMark|||laneChange|none|
1|road|lanes|laneSection|left|lane|roadMark|||height|0.000000|
1|road|lanes|laneSection|right|lane||||type|driving|
1|road|lanes|laneSection|right|lane||||id|-1|
1|road|lanes|laneSection|right|lane||||level|true|
1|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
1|road|lanes|laneSection|right|lane|link|successor||id|-1|
1|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
1|road|lanes|laneSection|right|lane|width|||a|3.042260|
1|road|lanes|laneSection|right|lane|width|||b|-0.013449|
1|road|lanes|laneSection|right|lane|width|||c|-0.001768|
1|road|lanes|laneSection|right|lane|width|||d|0.000360|
1|road|lanes|laneSection|right|lane|roadMark|||sOffset|0.000000|
1|road|lanes|laneSection|right|lane|roadMark|||type|solid|
1|road|lanes|laneSection|right|lane|roadMark|||weight|standard|
1|road|lanes|laneSection|right|lane|roadMark|||color|standard|
1|road|lanes|laneSection|right|lane|roadMark|||material|standard|
1|road|lanes|laneSection|right|lane|roadMark|||width|0.080000|
1|road|lanes|laneSection|right|lane|roadMark|||laneChange|none|
1|road|lanes|laneSection|right|lane|roadMark|||height|0.000000|
1|road|lanes|laneSection||||||s|23.800000|
1|road|lanes|laneSection||||||singleSide|false|
1|road|lanes|laneSection|center|lane||||type|driving|
1|road|lanes|laneSection|center|lane||||id|0|
1|road|lanes|laneSection|center|lane||||level|true|
1|road|lanes|laneSection|center|lane|link|predecessor||id|0|
1|road|lanes|laneSection|center|lane|link|successor||id|0|
1|road|lanes|laneSection|center|lane|roadMark|||sOffset|0.000000|
1|road|lanes|laneSection|center|lane|roadMark|||type|solid|
1|road|lanes|laneSection|center|lane|roadMark|||weight|standard|
1|road|lanes|laneSection|center|lane|roadMark|||color|standard|
1|road|lanes|laneSection|center|lane|roadMark|||material|standard|
1|road|lanes|laneSection|center|lane|roadMark|||width|0.080000|
1|road|lanes|laneSection|center|lane|roadMark|||laneChange|none|
1|road|lanes|laneSection|center|lane|roadMark|||height|0.000000|
1|road|lanes|laneSection|left|lane||||type|driving|
1|road|lanes|laneSection|left|lane||||id|1|
1|road|lanes|laneSection|left|lane||||level|true|
1|road|lanes|laneSection|left|lane|link|predecessor||id|1|
1|road|lanes|laneSection|left|lane|link|successor||id|1|
1|road|lanes|laneSection|left|lane|width|||sOffset|0.000000|
1|road|lanes|laneSection|left|lane|width|||a|2.949645|
1|road|lanes|laneSection|left|lane|width|||b|-0.004209|
1|road|lanes|laneSection|left|lane|width|||c|0.003000|
1|road|lanes|laneSection|left|lane|width|||d|-0.000700|
1|road|lanes|laneSection|left|lane|roadMark|||sOffset|0.000000|
1|road|lanes|laneSection|left|lane|roadMark|||type|solid|
1|road|lanes|laneSection|left|lane|roadMark|||weight|standard|
1|road|lanes|laneSection|left|lane|roadMark|||color|standard|
1|road|lanes|laneSection|left|lane|roadMark|||material|standard|
1|road|lanes|laneSection|left|lane|roadMark|||width|0.080000|
1|road|lanes|laneSection|left|lane|roadMark|||laneChange|none|
1|road|lanes|laneSection|left|lane|roadMark|||height|0.000000|
1|road|lanes|laneSection|right|lane||||type|driving|
1|road|lanes|laneSection|right|lane||||id|-1|
1|road|lanes|laneSection|right|lane||||level|true|
1|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
1|road|lanes|laneSection|right|lane|link|successor||id|-1|
1|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
1|road|lanes|laneSection|right|lane|width|||a|2.988207|
1|road|lanes|laneSection|right|lane|width|||b|0.045019|
1|road|lanes|laneSection|right|lane|width|||c|0.126046|
1|road|lanes|laneSection|right|lane|width|||d|-0.010909|
1|road|lanes|laneSection|right|lane|roadMark|||sOffset|0.000000|
1|road|lanes|laneSection|right|lane|roadMark|||type|solid|
1|road|lanes|laneSection|right|lane|roadMark|||weight|standard|
1|road|lanes|laneSection|right|lane|roadMark|||color|standard|
1|road|lanes|laneSection|right|lane|roadMark|||material|standard|
1|road|lanes|laneSection|right|lane|roadMark|||width|0.080000|
1|road|lanes|laneSection|right|lane|roadMark|||laneChange|none|
1|road|lanes|laneSection|right|lane|roadMark|||height|0.000000|
