id|Niv_1|Niv_2|Niv_3|Niv_4|Niv_5|Niv_6|Niv_7|Niv_8|attribute|valeur|
road3|road|lanes|laneSection|left|lane|width|||a|2.578225|
road3|road|lanes|laneSection|left|lane|width|||b|0.474393|
road3|road|lanes|laneSection|left|lane|width|||c|1.089276|
road3|road|lanes|laneSection|left|lane|width|||d|-2.003344|
road3|road|lanes|laneSection|left|lane|roadMark|||sOffset|0.000000|
road3|road|lanes|laneSection|left|lane|roadMark|||type|broken|
road3|road|lanes|laneSection|left|lane|roadMark|||weight|standard|
road3|road|lanes|laneSection|left|lane|roadMark|||color|standard|
road3|road|lanes|laneSection|left|lane|roadMark|||material|standard|
road3|road|lanes|laneSection|left|lane|roadMark|||width|0.140000|
road3|road|lanes|laneSection|left|lane|roadMark|||laneChange|none|
road3|road|lanes|laneSection|left|lane|roadMark|||height|0.000000|
road3|road|lanes|laneSection|right|lane||||type|driving|
road3|road|lanes|laneSection|right|lane||||id|-1|
road3|road|lanes|laneSection|right|lane||||level|true|
road3|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
road3|road|lanes|laneSection|right|lane|link|successor||id|-1|
road3|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
road3|road|lanes|laneSection|right|lane|width|||a|2.886268|
road3|road|lanes|laneSection|right|lane|width|||b|0.025655|
road3|road|lanes|laneSection|right|lane|width|||c|-0.000001|
road3|road|lanes|laneSection|right|lane|width|||d|0.000001|
road3|road|lanes|laneSection|right|lane|roadMark|||sOffset|0.000000|
road3|road|lanes|laneSection|right|lane|roadMark|||type|broken|
road3|road|lanes|laneSection|right|lane|roadMark|||weight|standard|
road3|road|lanes|laneSection|right|lane|roadMark|||color|standard|
road3|road|lanes|laneSection|right|lane|roadMark|||material|standard|
road3|road|lanes|laneSection|right|lane|roadMark|||width|0.140000|
road3|road|lanes|laneSection|right|lane|roadMark|||laneChange|none|
road3|road|lanes|laneSection|right|lane|roadMark|||height|0.000000|
road3|road|lanes|laneSection||||||s|9.200000|
road3|road|lanes|laneSection||||||singleSide|false|
road3|road|lanes|laneSection|center|lane||||type|driving|
road3|road|lanes|laneSection|center|lane||||id|0|
road3|road|lanes|laneSection|center|lane||||level|true|
road3|road|lanes|laneSection|center|lane|link|predecessor||id|0|
road3|road|lanes|laneSection|center|lane|link|successor||id|0|
road3|road|lanes|laneSection|center|lane|roadMark|||sOffset|0.000000|
road3|road|lanes|laneSection|center|lane|roadMark|||type|solid|
road3|road|lanes|laneSection|center|lane|roadMark|||weight|standard|
road3|road|lanes|laneSection|center|lane|roadMark|||color|standard|
road3|road|lanes|laneSection|center|lane|roadMark|||material|standard|
road3|road|lanes|laneSection|center|lane|roadMark|||width|0.140000|
road3|road|lanes|laneSection|center|lane|roadMark|||laneChange|none|
road3|road|lanes|laneSection|center|lane|roadMark|||height|0.000000|
road3|road|lanes|laneSection|left|lane||||type|driving|
road3|road|lanes|laneSection|left|lane||||id|1|
road3|road|lanes|laneSection|left|lane||||level|true|
road3|road|lanes|laneSection|left|lane|link|predecessor||id|1|
road3|road|lanes|laneSection|left|lane|link|successor||id|1|
road3|road|lanes|laneSection|left|lane|width|||sOffset|0.000000|
road3|road|lanes|laneSection|left|lane|width|||a|2.822277|
road3|road|lanes|laneSection|left|lane|width|||b|-0.004966|
road3|road|lanes|laneSection|left|lane|width|||c|0.000741|
road3|road|lanes|laneSection|left|lane|width|||d|0.000014|
road3|road|lanes|laneSection|left|lane|roadMark|||sOffset|0.000000|
road3|road|lanes|laneSection|left|lane|roadMark|||type|broken|
road3|road|lanes|laneSection|left|lane|roadMark|||weight|standard|
road3|road|lanes|laneSection|left|lane|roadMark|||color|standard|
road3|road|lanes|laneSection|left|lane|roadMark|||material|standard|
road3|road|lanes|laneSection|left|lane|roadMark|||width|0.140000|
road3|road|lanes|laneSection|left|lane|roadMark|||laneChange|none|
road3|road|lanes|laneSection|left|lane|roadMark|||height|0.000000|
road3|road|lanes|laneSection|right|lane||||type|driving|
road3|road|lanes|laneSection|right|lane||||id|-1|
road3|road|lanes|laneSection|right|lane||||level|true|
road3|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
road3|road|lanes|laneSection|right|lane|link|successor||id|-1|
road3|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
road3|road|lanes|laneSection|right|lane|width|||a|2.901660|
road3|road|lanes|laneSection|right|lane|width|||b|0.011543|
road3|road|lanes|laneSection|right|lane|width|||c|0.000320|
road3|road|lanes|laneSection|right|lane|width|||d|-0.000052|
road3|road|lanes|laneSection|right|lane|roadMark|||sOffset|0.000000|
road3|road|lanes|laneSection|right|lane|roadMark|||type|broken|
road3|road|lanes|laneSection|right|lane|roadMark|||weight|standard|
road3|road|lanes|laneSection|right|lane|roadMark|||color|standard|
road3|road|lanes|laneSection|right|lane|roadMark|||material|standard|
road3|road|lanes|laneSection|right|lane|roadMark|||width|0.140000|
road3|road|lanes|laneSection|right|lane|roadMark|||laneChange|none|
road3|road|lanes|laneSection|right|lane|roadMark|||height|0.000000|
road3|road|lanes|laneSection||||||s|21.800000|
road3|road|lanes|laneSection||||||singleSide|false|
road3|road|lanes|laneSection|center|lane||||type|driving|
road3|road|lanes|laneSection|center|lane||||id|0|
road3|road|lanes|laneSection|center|lane||||level|true|
road3|road|lanes|laneSection|center|lane|link|predecessor||id|0|
road3|road|lanes|laneSection|center|lane|link|successor||id|0|
road3|road|lanes|laneSection|center|lane|roadMark|||sOffset|0.000000|
road3|road|lanes|laneSection|center|lane|roadMark|||type|solid|
road3|road|lanes|laneSection|center|lane|roadMark|||weight|standard|
road3|road|lanes|laneSection|center|lane|roadMark|||color|standard|
road3|road|lanes|laneSection|center|lane|roadMark|||material|standard|
road3|road|lanes|laneSection|center|lane|roadMark|||width|0.140000|
road3|road|lanes|laneSection|center|lane|roadMark|||laneChange|none|
road3|road|lanes|laneSection|center|lane|roadMark|||height|0.000000|
road3|road|lanes|laneSection|left|lane||||type|driving|
road3|road|lanes|laneSection|left|lane||||id|1|
road3|road|lanes|laneSection|left|lane||||level|true|
road3|road|lanes|laneSection|left|lane|link|predecessor||id|1|
road3|road|lanes|laneSection|left|lane|link|successor||id|1|
road3|road|lanes|laneSection|left|lane|width|||sOffset|0.000000|
road3|road|lanes|laneSection|left|lane|width|||a|2.904903|
road3|road|lanes|laneSection|left|lane|width|||b|0.006440|
road3|road|lanes|laneSection|left|lane|width|||c|0.007880|
road3|road|lanes|laneSection|left|lane|width|||d|-0.001417|
road3|road|lanes|laneSection|left|lane|roadMark|||sOffset|0.000000|
road3|road|lanes|laneSection|left|lane|roadMark|||type|broken|
road3|road|lanes|laneSection|left|lane|roadMark|||weight|standard|
road3|road|lanes|laneSection|left|lane|roadMark|||color|standard|
road3|road|lanes|laneSection|left|lane|roadMark|||material|standard|
road3|road|lanes|laneSection|left|lane|roadMark|||width|0.140000|
road3|road|lanes|laneSection|left|lane|roadMark|||laneChange|none|
road3|road|lanes|laneSection|left|lane|roadMark|||height|0.000000|
road3|road|lanes|laneSection|right|lane||||type|driving|
road3|road|lanes|laneSection|right|lane||||id|-1|
road3|road|lanes|laneSection|right|lane||||level|true|
road3|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
road3|road|lanes|laneSection|right|lane|link|successor||id|-1|
road3|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
road3|road|lanes|laneSection|right|lane|width|||a|2.993154|
road3|road|lanes|laneSection|right|lane|width|||b|-0.005928|
road3|road|lanes|laneSection|right|lane|width|||c|-0.003186|
road3|road|lanes|laneSection|right|lane|width|||d|0.000919|
road3|road|lanes|laneSection|right|lane|roadMark|||sOffset|0.000000|
road3|road|lanes|laneSection|right|lane|roadMark|||type|broken|
road3|road|lanes|laneSection|right|lane|roadMark|||weight|standard|
road3|road|lanes|laneSection|right|lane|roadMark|||color|standard|
road3|road|lanes|laneSection|right|lane|roadMark|||material|standard|
road3|road|lanes|laneSection|right|lane|roadMark|||width|0.140000|
road3|road|lanes|laneSection|right|lane|roadMark|||laneChange|none|
road3|road|lanes|laneSection|right|lane|roadMark|||height|0.000000|
