id|Niv_1|Niv_2|Niv_3|Niv_4|Niv_5|Niv_6|Niv_7|Niv_8|attribute|valeur|
4|road|lanes|laneSection|right|lane|roadMark|||sOffset|0.000000|
4|road|lanes|laneSection|right|lane|roadMark|||type|broken|
4|road|lanes|laneSection|right|lane|roadMark|||weight|standard|
4|road|lanes|laneSection|right|lane|roadMark|||color|standard|
4|road|lanes|laneSection|right|lane|roadMark|||material|standard|
4|road|lanes|laneSection|right|lane|roadMark|||width|0.080000|
4|road|lanes|laneSection|right|lane|roadMark|||laneChange|none|
4|road|lanes|laneSection|right|lane|roadMark|||height|0.000000|
4|road|lanes|laneSection|left|lane||||type|driving|
4|road|lanes|laneSection|left|lane||||id|1|
4|road|lanes|laneSection|left|lane||||level|true|
4|road|lanes|laneSection|left|lane|link|predecessor||id|1|
4|road|lanes|laneSection|left|lane|link|successor||id|1|
4|road|lanes|laneSection|left|lane|width|||sOffset|0.000000|
4|road|lanes|laneSection|left|lane|width|||a|3.804856|
4|road|lanes|laneSection|left|lane|width|||b|0.045762|
4|road|lanes|laneSection|left|lane|width|||c|-0.001407|
4|road|lanes|laneSection|left|lane|width|||d|-0.000233|
4|road|lanes|laneSection|left|lane|roadMark|||sOffset|0.000000|
4|road|lanes|laneSection|left|lane|roadMark|||type|solid|
4|road|lanes|laneSection|left|lane|roadMark|||weight|standard|
4|road|lanes|laneSection|left|lane|roadMark|||color|standard|
4|road|lanes|laneSection|left|lane|roadMark|||material|standard|
4|road|lanes|laneSection|left|lane|roadMark|||width|0.080000|
4|road|lanes|laneSection|left|lane|roadMark|||laneChange|none|
4|road|lanes|laneSection|left|lane|roadMark|||height|0.000000|
4|road|lanes|laneSection|right|lane||||type|driving|
4|road|lanes|laneSection|right|lane||||id|-2|
4|road|lanes|laneSection|right|lane||||level|true|
4|road|lanes|laneSection|right|lane|link|predecessor||id|-2|
4|road|lanes|laneSection|right|lane|link|successor||id|-2|
4|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
4|road|lanes|laneSection|right|lane|width|||a|3.879848|
4|road|lanes|laneSection|right|lane|width|||b|-0.006647|
4|road|lanes|laneSection|right|lane|width|||c|-0.000771|
4|road|lanes|laneSection|right|lane|width|||d|0.000085|
4|road|lanes|laneSection|right|lane|roadMark|||sOffset|0.000000|
4|road|lanes|laneSection|right|lane|roadMark|||type|solid|
4|road|lanes|laneSection|right|lane|roadMark|||weight|standard|
4|road|lanes|laneSection|right|lane|roadMark|||color|standard|
4|road|lanes|laneSection|right|lane|roadMark|||material|standard|
4|road|lanes|laneSection|right|lane|roadMark|||width|0.080000|
4|road|lanes|laneSection|right|lane|roadMark|||laneChange|none|
4|road|lanes|laneSection|right|lane|roadMark|||height|0.000000|
4|road|lanes|laneSection||||||s|9.200000|
4|road|lanes|laneSection||||||singleSide|false|
4|road|lanes|laneSection|center|lane||||type|driving|
4|road|lanes|laneSection|center|lane||||id|0|
4|road|lanes|laneSection|center|lane||||level|true|
4|road|lanes|laneSection|center|lane|link|predecessor||id|0|
4|road|lanes|laneSection|center|lane|link|successor||id|0|
4|road|lanes|laneSection|center|lane|roadMark|||sOffset|0.000000|
4|road|lanes|laneSection|center|lane|roadMark|||type|solid|
4|road|lanes|laneSection|center|lane|roadMark|||weight|standard|
4|road|lanes|laneSection|center|lane|roadMark|||color|standard|
4|road|lanes|laneSection|center|lane|roadMark|||material|standard|
4|road|lanes|laneSection|center|lane|roadMark|||width|0.080000|
4|road|lanes|laneSection|center|lane|roadMark|||laneChange|none|
4|road|lanes|laneSection|center|lane|roadMark|||height|0.000000|
4|road|lanes|laneSection|right|lane||||type|driving|
4|road|lanes|laneSection|right|lane||||id|-1|
4|road|lanes|laneSection|right|lane||||level|true|
4|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
4|road|lanes|laneSection|right|lane|link|successor||id|-1|
4|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
4|road|lanes|laneSection|right|lane|width|||a|3.300000|
4|road|lanes|laneSection|right|lane|width|||b|0.000000|
4|road|lanes|laneSection|right|lane|width|||c|-0.000000|
4|road|lanes|laneSection|right|lane|width|||d|0.000000|
4|road|lanes|laneSection|right|lane|roadMark|||sOffset|0.000000|
4|road|lanes|laneSection|right|lane|roadMark|||type|broken|
4|road|lanes|laneSection|right|lane|roadMark|||weight|standard|
4|road|lanes|laneSection|right|lane|roadMark|||color|standard|
4|road|lanes|laneSection|right|lane|roadMark|||material|standard|
4|road|lanes|laneSection|right|lane|roadMark|||width|0.080000|
4|road|lanes|laneSection|right|lane|roadMark|||laneChange|none|
4|road|lanes|laneSection|right|lane|roadMark|||height|0.000000|
4|road|lanes|laneSection|left|lane||||type|driving|
4|road|lanes|laneSection|left|lane||||id|1|
4|road|lanes|laneSection|left|lane||||level|true|
4|road|lanes|laneSection|left|lane|link|predecessor||id|1|
4|road|lanes|laneSection|left|lane|link|successor||id|1|
4|road|lanes|laneSection|left|lane|width|||sOffset|0.000000|
4|road|lanes|laneSection|left|lane|width|||a|3.925367|
4|road|lanes|laneSection|left|lane|width|||b|-0.019935|
4|road|lanes|laneSection|left|lane|width|||c|0.000021|
4|road|lanes|laneSection|left|lane|width|||d|0.000052|
4|road|lanes|laneSection|left|lane|roadMark|||sOffset|0.000000|
4|road|lanes|laneSection|left|lane|roadMark|||type|solid|
4|road|lanes|laneSection|left|lane|roadMark|||weight|standard|
4|road|lanes|laneSection|left|lane|roadMark|||color|standard|
4|road|lanes|laneSection|left|lane|roadMark|||material|standard|
4|road|lanes|laneSection|left|lane|roadMark|||width|0.080000|
4|road|lanes|laneSection|left|lane|roadMark|||laneChange|none|
4|road|lanes|laneSection|left|lane|roadMark|||height|0.000000|
4|road|lanes|laneSection|right|lane||||type|driving|
4|road|lanes|laneSection|right|lane||||id|-2|
4|road|lanes|laneSection|right|lane||||level|true|
4|road|lanes|laneSection|right|lane|link|predecessor||id|-2|
4|road|lanes|laneSection|right|lane|link|successor||id|-2|
4|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
4|road|lanes|laneSection|right|lane|width|||a|3.819711|
4|road|lanes|laneSection|right|lane|width|||b|0.007824|
4|road|lanes|laneSection|right|lane|width|||c|-0.002659|
4|road|lanes|laneSection|right|lane|width|||d|0.000157|
4|road|lanes|laneSection|right|lane|roadMark|||sOffset|0.000000|
4|road|lanes|laneSection|right|lane|roadMark|||type|solid|
4|road|lanes|laneSection|right|lane|roadMark|||weight|standard|
4|road|lanes|laneSection|right|lane|roadMark|||color|standard|
4|road|lanes|laneSection|right|lane|roadMark|||material|standard|
4|road|lanes|laneSection|right|lane|roadMark|||width|0.080000|
4|road|lanes|laneSection|right|lane|roadMark|||laneChange|none|
4|road|lanes|laneSection|right|lane|roadMark|||height|0.000000|
