id|Niv_1|Niv_2|Niv_3|Niv_4|Niv_5|Niv_6|Niv_7|Niv_8|attribute|valeur|
1008|road|signals|signal||||||subtype|-1|
1008|road|signals|signal||||||value|30.000000|
1008|road|signals|signal||||||unit|m/s|
1008|road|signals|signal||||||height|2.15|
1008|road|signals|signal||||||width|0.15|
1008|road|signals|signal||||||hOffset|0.0|
1008|road|signals|signal||||||pitch|0.0|
1008|road|signals|signal||||||roll|0.0|
1008|road|signals|signal||||||text|trafficlight|
1008|road|signals|signal||||||name|trilight4|
1008|road|signals|signal||||||s|2.000000|
1008|road|signals|signal||||||t|-4.500000|
1008|road|signals|signal||||||id|2012|
1008|road|signals|signal||||||dynamic|yes|
1008|road|signals|signal||||||orientation|+|
1008|road|signals|signal||||||zOffset|0.000000|
1008|road|signals|signal||||||country|DEU|
1008|road|signals|signal||||||type|1000001|
1008|road|signals|signal||||||subtype|-1|
1008|road|signals|signal||||||value|30.000000|
1008|road|signals|signal||||||unit|m/s|
1008|road|signals|signal||||||height|3.9|
1008|road|signals|signal||||||width|0.15|
1008|road|signals|signal||||||hOffset|0.0|
1008|road|signals|signal||||||pitch|0.0|
1008|road|signals|signal||||||roll|0.0|
1008|road|signals|signal||||||text|trafficlight|
