id|Niv_1|Niv_2|Niv_3|Niv_4|Niv_5|Niv_6|Niv_7|Niv_8|attribute|valeur|
1004|road|lanes|laneSection|center|lane|link|predecessor||id|0|
1004|road|lanes|laneSection|center|lane|link|successor||id|0|
1004|road|lanes|laneSection|right|lane||||type|driving|
1004|road|lanes|laneSection|right|lane||||id|-1|
1004|road|lanes|laneSection|right|lane||||level|true|
1004|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
1004|road|lanes|laneSection|right|lane|link|successor||id|-1|
1004|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
1004|road|lanes|laneSection|right|lane|width|||a|3.800002|
1004|road|lanes|laneSection|right|lane|width|||b|0.046620|
1004|road|lanes|laneSection|right|lane|width|||c|0.002562|
1004|road|lanes|laneSection|right|lane|width|||d|-0.000175|
1004|road|lanes|laneSection|right|lane|roadMark|||sOffset|0.000000|
1004|road|lanes|laneSection|right|lane|roadMark|||type|solid|
1004|road|lanes|laneSection|right|lane|roadMark|||weight|standard|
1004|road|lanes|laneSection|right|lane|roadMark|||color|standard|
1004|road|lanes|laneSection|right|lane|roadMark|||material|standard|
1004|road|lanes|laneSection|right|lane|roadMark|||width|0.080000|
1004|road|lanes|laneSection|right|lane|roadMark|||laneChange|none|
1004|road|lanes|laneSection|right|lane|roadMark|||height|0.000000|
1004|road|lanes|laneSection||||||s|10.400000|
1004|road|lanes|laneSection||||||singleSide|true|
1004|road|lanes|laneSection|center|lane||||type|driving|
1004|road|lanes|laneSection|center|lane||||id|0|
1004|road|lanes|laneSection|center|lane||||level|true|
1004|road|lanes|laneSection|center|lane|link|predecessor||id|0|
1004|road|lanes|laneSection|center|lane|link|successor||id|0|
1004|road|lanes|laneSection|right|lane||||type|driving|
1004|road|lanes|laneSection|right|lane||||id|-1|
1004|road|lanes|laneSection|right|lane||||level|true|
1004|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
1004|road|lanes|laneSection|right|lane|link|successor||id|-1|
1004|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
1004|road|lanes|laneSection|right|lane|width|||a|4.365238|
1004|road|lanes|laneSection|right|lane|width|||b|-0.016217|
1004|road|lanes|laneSection|right|lane|width|||c|0.003560|
1004|road|lanes|laneSection|right|lane|width|||d|-0.000245|
1004|road|lanes|laneSection|right|lane|roadMark|||sOffset|0.000000|
1004|road|lanes|laneSection|right|lane|roadMark|||type|solid|
1004|road|lanes|laneSection|right|lane|roadMark|||weight|standard|
1004|road|lanes|laneSection|right|lane|roadMark|||color|standard|
1004|road|lanes|laneSection|right|lane|roadMark|||material|standard|
1004|road|lanes|laneSection|right|lane|roadMark|||width|0.080000|
1004|road|lanes|laneSection|right|lane|roadMark|||laneChange|none|
1004|road|lanes|laneSection|right|lane|roadMark|||height|0.000000|
1004|road|lanes|laneSection||||||s|16.500000|
1004|road|lanes|laneSection||||||singleSide|true|
1004|road|lanes|laneSection|center|lane||||type|driving|
1004|road|lanes|laneSection|center|lane||||id|0|
1004|road|lanes|laneSection|center|lane||||level|true|
1004|road|lanes|laneSection|center|lane|link|predecessor||id|0|
1004|road|lanes|laneSection|center|lane|link|successor||id|0|
1004|road|lanes|laneSection|right|lane||||type|driving|
1004|road|lanes|laneSection|right|lane||||id|-1|
1004|road|lanes|laneSection|right|lane||||level|true|
1004|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
1004|road|lanes|laneSection|right|lane|link|successor||id|-1|
1004|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
1004|road|lanes|laneSection|right|lane|width|||a|4.343074|
1004|road|lanes|laneSection|right|lane|width|||b|-0.041134|
1004|road|lanes|laneSection|right|lane|width|||c|-0.036615|
1004|road|lanes|laneSection|right|lane|width|||d|0.005952|
1004|road|lanes|laneSection|right|lane|roadMark|||sOffset|0.000000|
1004|road|lanes|laneSection|right|lane|roadMark|||type|solid|
1004|road|lanes|laneSection|right|lane|roadMark|||weight|standard|
1004|road|lanes|laneSection|right|lane|roadMark|||color|standard|
1004|road|lanes|laneSection|right|lane|roadMark|||material|standard|
1004|road|lanes|laneSection|right|lane|roadMark|||width|0.080000|
1004|road|lanes|laneSection|right|lane|roadMark|||laneChange|none|
1004|road|lanes|laneSection|right|lane|roadMark|||height|0.000000|
1004|road|lanes|laneSection||||||s|20.700000|
1004|road|lanes|laneSection||||||singleSide|true|
1004|road|lanes|laneSection|center|lane||||type|driving|
1004|road|lanes|laneSection|center|lane||||id|0|
1004|road|lanes|laneSection|center|lane||||level|true|
1004|road|lanes|laneSection|center|lane|link|predecessor||id|0|
1004|road|lanes|laneSection|center|lane|link|successor||id|0|
1004|road|lanes|laneSection|right|lane||||type|driving|
1004|road|lanes|laneSection|right|lane||||id|-1|
1004|road|lanes|laneSection|right|lane||||level|true|
1004|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
1004|road|lanes|laneSection|right|lane|link|successor||id|-1|
1004|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
1004|road|lanes|laneSection|right|lane|width|||a|3.965391|
1004|road|lanes|laneSection|right|lane|width|||b|-0.089940|
1004|road|lanes|laneSection|right|lane|width|||c|0.001831|
1004|road|lanes|laneSection|right|lane|width|||d|0.001351|
1004|road|lanes|laneSection|right|lane|roadMark|||sOffset|0.000000|
1004|road|lanes|laneSection|right|lane|roadMark|||type|solid|
1004|road|lanes|laneSection|right|lane|roadMark|||weight|standard|
1004|road|lanes|laneSection|right|lane|roadMark|||color|standard|
1004|road|lanes|laneSection|right|lane|roadMark|||material|standard|
1004|road|lanes|laneSection|right|lane|roadMark|||width|0.080000|
1004|road|lanes|laneSection|right|lane|roadMark|||laneChange|none|
1004|road|lanes|laneSection|right|lane|roadMark|||height|0.000000|
1004|road|lanes|laneSection||||||s|26.500000|
1004|road|lanes|laneSection||||||singleSide|true|
1004|road|lanes|laneSection|center|lane||||type|driving|
1004|road|lanes|laneSection|center|lane||||id|0|
1004|road|lanes|laneSection|center|lane||||level|true|
1004|road|lanes|laneSection|center|lane|link|predecessor||id|0|
1004|road|lanes|laneSection|center|lane|link|successor||id|0|
1004|road|lanes|laneSection|right|lane||||type|driving|
1004|road|lanes|laneSection|right|lane||||id|-1|
1004|road|lanes|laneSection|right|lane||||level|true|
1004|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
1004|road|lanes|laneSection|right|lane|link|successor||id|-1|
1004|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
1004|road|lanes|laneSection|right|lane|width|||a|3.768844|
1004|road|lanes|laneSection|right|lane|width|||b|0.030926|
1004|road|lanes|laneSection|right|lane|width|||c|-0.005916|
1004|road|lanes|laneSection|right|lane|width|||d|0.000159|
1004|road|lanes|laneSection|right|lane|roadMark|||sOffset|0.000000|
1004|road|lanes|laneSection|right|lane|roadMark|||type|solid|
1004|road|lanes|laneSection|right|lane|roadMark|||weight|standard|
1004|road|lanes|laneSection|right|lane|roadMark|||color|standard|
1004|road|lanes|laneSection|right|lane|roadMark|||material|standard|
1004|road|lanes|laneSection|right|lane|roadMark|||width|0.080000|
1004|road|lanes|laneSection|right|lane|roadMark|||laneChange|none|
1004|road|lanes|laneSection|right|lane|roadMark|||height|0.000000|
1004|road|lanes|laneSection||||||s|37.500000|
1004|road|lanes|laneSection||||||singleSide|true|
1004|road|lanes|laneSection|center|lane||||type|driving|
1004|road|lanes|laneSection|center|lane||||id|0|
1004|road|lanes|laneSection|center|lane||||level|true|
1004|road|lanes|laneSection|center|lane|link|predecessor||id|0|
1004|road|lanes|laneSection|center|lane|link|successor||id|0|
1004|road|lanes|laneSection|right|lane||||type|driving|
1004|road|lanes|laneSection|right|lane||||id|-1|
1004|road|lanes|laneSection|right|lane||||level|true|
1004|road|lanes|laneSection|right|lane|link|predecessor||id|-1|
1004|road|lanes|laneSection|right|lane|link|successor||id|-1|
1004|road|lanes|laneSection|right|lane|width|||sOffset|0.000000|
1004|road|lanes|laneSection|right|lane|width|||a|3.604283|
1004|road|lanes|laneSection|right|lane|width|||b|-0.048604|
1004|road|lanes|laneSection|right|lane|width|||c|-0.002999|
1004|road|lanes|laneSection|right|lane|width|||d|0.000508|
1004|road|lanes|laneSection|right|lane|roadMark|||sOffset|0.000000|
1004|road|lanes|laneSection|right|lane|roadMark|||type|solid|
1004|road|lanes|laneSection|right|lane|roadMark|||weight|standard|
1004|road|lanes|laneSection|right|lane|roadMark|||color|standard|
1004|road|lanes|laneSection|right|lane|roadMark|||material|standard|
1004|road|lanes|laneSection|right|lane|roadMark|||width|0.080000|
1004|road|lanes|laneSection|right|lane|roadMark|||laneChange|none|
1004|road|lanes|laneSection|right|lane|roadMark|||height|0.000000|
